"136939","126","Janácek",".39"
"136940","126","Poulenc",".38"
"136941","126","Schmitt",".36"
"136942","126","Koechlin",".35"
"136943","126","Moszkowski",".35"
"136944","126","Falla",".35"
"136945","126","Ibert",".35"
"136946","126","Granados",".34"
"136947","126","Roussel",".34"
"136948","126","Stravinsky",".34"
"136949","126","Chausson",".33"
"136950","126","Milhaud",".33"
"136951","127","Méhul",".56"
"136952","127","Reicha",".54"
"136953","127","Boieldieu",".49"
"136954","127","Spontini",".46"
"136955","127","Mayr",".44"
"136956","127","Viotti",".42"
"136957","127","Salieri",".37"
"136958","127","Berlioz",".32"
"136959","127","Carulli",".32"
"136960","127","Weber",".32"
"136961","127","Grétry",".31"
"136962","127","Rossini",".31"
"136963","127","Paisiello",".31"
"136964","127","Piccinni",".31"
"136965","127","Gounod",".30"
"136966","128","Hummel",".62"
"136967","128","Field",".57"
"136968","128","Krommer",".50"
"136969","128","Clementi",".47"
"136970","128","Czerny",".41"
"136971","128","Viotti",".39"
"136972","128","Kuhlau",".38"
"136973","128","Sor",".36"
"136974","128","Dittersdorf",".35"
"136975","128","Carulli",".35"
"136976","128","Danzi",".35"
"136977","128","Beethoven",".34"
"136978","128","Reicha",".33"
"136979","128","Weber",".33"
"136980","128","Rossini",".32"
"136981","129","Mozart",".46"
"136982","129","Beethoven",".43"
"136983","129","M Haydn",".37"
"136984","129","Dittersdorf",".32"
"136985","129","JC Bach",".30"
"136986","129","Boccherini",".26"
"136987","129","CPE Bach",".26"
"136988","129","Dussek",".25"
"136989","129","Hummel",".24"
"136990","129","Cimarosa",".23"
"136991","129","Handel",".22"
"136992","129","Clementi",".21"
"136993","129","Gluck",".20"
"136994","129","Schubert",".20"
"136995","129","Zelenka",".19"
"136996","130","Jommelli",".41"
"136997","130","Grétry",".32"
"136998","130","Salieri",".31"
"136999","130","Mozart",".29"
"137000","130","JC Bach",".29"
"137001","130","Boyce",".28"
"137002","130","Heinichen",".25"
"137003","130","Arne",".24"
"137004","130","Hasse",".24"
"137005","130","CPE Bach",".22"
"137006","130","Rameau",".22"
"137007","130","Quantz",".22"
"137008","130","Telemann",".21"
"137009","130","WF Bach",".21"
"137010","130","Galuppi",".21"
"137011","131","Méhul",".54"
"137012","131","Boieldieu",".54"
"137013","131","Reicha",".46"
"137014","131","Carulli",".42"
"137015","131","Cherubini",".42"
"137016","131","Sor",".41"
"137017","131","Dussek",".39"
"137018","131","Spontini",".39"
"137019","131","Auber",".37"
"137020","131","Field",".34"
"137021","131","Clementi",".34"
"137022","131","Weber",".29"
"137023","131","Paganini",".28"
"137024","131","Mayr",".28"
"137025","131","Hummel",".27"
"137026","132","Mayr",".50"
"137027","132","Cimarosa",".49"
"137028","132","Paisiello",".47"
"137029","132","Krommer",".40"
"137030","132","Méhul",".39"
"137031","132","Cherubini",".37"
"137032","132","Grétry",".36"
"137033","132","Piccinni",".35"
"137034","132","Spontini",".35"
"137035","132","Dittersdorf",".35"
"137036","132","Bellini",".33"
"137037","132","Mozart",".32"
"137038","132","Gluck",".31"
"137039","132","Sor",".28"
"137040","132","Beethoven",".26"
"137041","133","Lotti",".61"
"137042","133","Carissimi",".59"
"137043","133","Bononcini",".54"
"137044","133","Caldara",".50"
"137045","133","Lully",".44"
"137046","133","Stradella",".44"
"137047","133","Fux",".39"
"137048","133","Caccini",".39"
"137049","133","Allegri",".39"
"137050","133","MA Charpentier",".39"
"137051","133","Legrenzi",".36"
"137052","133","Schütz",".34"
"137053","133","Cavalli",".33"
"137054","133","Guerrero",".33"
"137055","133","D Scarlatti",".33"
"137056","136","Balakirev",".54"
"137057","136","Borodin",".51"
"137058","136","Rimsky-Korsakov",".50"
"137059","136","Rubinstein",".46"
"137060","136","Mussorgsky",".46"
"137061","136","Cui",".41"
"137062","136","Saint-Saëns",".39"
"137063","136","Arensky",".38"
"137064","136","Smetana",".37"
"137065","136","Elgar",".36"
"137066","136","Dvorák",".36"
"137067","136","Chabrier",".33"
"137068","136","Massenet",".33"
"137069","136","Raff",".32"
"137070","136","Dargomïzhsky",".32"
"137071","137","Biber",".41"
"137072","137","Muffat",".35"
"137073","137","J Strauss I",".24"
"137074","137","Campion",".24"
"137075","137","Boyce",".22"
"137076","137","Telemann",".20"
"137077","137","Flotow",".20"
"137078","137","Fux",".20"
"137079","137","Dittersdorf",".19"
"137080","137","J Strauss II",".19"
"137081","137","Dowland",".18"
"137082","137","Paganini",".17"
"137083","137","Goldmark",".17"
"137084","137","Leclair",".17"
"137085","137","Gluck",".17"
"137086","138","Purcell",".55"
"137087","138","Locke",".43"
"137088","138","Buxtehude",".40"
"137089","138","Handel",".36"
"137090","138","Lawes",".33"
"137091","138","Boyce",".33"
"137092","138","Campion",".29"
"137093","138","Böhm",".29"
"137094","138","Muffat",".28"
"137095","138","L Couperin",".27"
"137096","138","Scheidt",".26"
"137097","138","Tomkins",".23"
"137098","138","Arne",".23"
"137099","138","Froberger",".22"
"137100","138","Pachelbel",".21"
"137101","139","Sor",".33"
"137102","139","Paganini",".29"
"137103","139","Carulli",".28"
"137104","139","D Scarlatti",".28"
"137105","139","Giuliani",".23"
"137106","139","Moreno Torróba",".20"
"137107","139","Tansman",".19"
"137108","139","Castelnuovo-Tedesco",".19"
"137109","139","Lauro",".18"
"137110","139","Piazzolla",".18"
"137111","139","Turina",".18"
"137112","139","Albéniz",".18"
"137113","139","Boccherini",".17"
"137114","139","Brouwer",".17"
"137115","139","Rodrigo",".16"
"137116","140","Carulli",".42"
"137117","140","Vieuxtemps",".34"
"137118","140","Sor",".32"
"137119","140","Sanz",".29"
"137120","140","Viotti",".28"
"137121","140","Giuliani",".27"
"137122","140","Leclair",".22"
"137123","140","Méhul",".21"
"137124","140","Clementi",".20"
"137125","140","Spohr",".19"
"137126","140","Arne",".18"
"137127","140","Weiss",".18"
"137128","140","Tárrega",".18"
"137129","140","Schmelzer",".17"
"137130","140","Soler",".17"
"137131","141","Torelli",".63"
"137132","141","Geminiani",".59"
"137133","141","Albinoni",".49"
"137134","141","Stradella",".47"
"137135","141","Corelli",".44"
"137136","141","Tartini",".42"
"137137","141","Vivaldi",".34"
"137138","141","Sammartini",".33"
"137139","141","Bononcini",".33"
"137140","141","Leclair",".32"
"137141","141","Marcello",".29"
"137142","141","Muffat",".28"
"137143","141","Pergolesi",".28"
"137144","141","Boismortier",".26"
"137145","141","Caldara",".26"
"137146","142","Blow",".55"
"137147","142","Locke",".44"
"137148","142","Handel",".39"
"137149","142","Lawes",".36"
"137150","142","Buxtehude",".33"
"137151","142","Biber",".33"
"137152","142","Tomkins",".31"
"137153","142","Marais",".30"
"137154","142","A Scarlatti",".28"
"137155","142","MA Charpentier",".27"
"137156","142","Stradella",".26"
"137157","142","Lully",".26"
"137158","142","Bononcini",".25"
"137159","142","F Couperin",".24"
"137160","142","Vivaldi",".24"
"137161","143","Monteverdi",".54"
"137162","143","Legrenzi",".53"
"137163","143","Lotti",".44"
"137164","143","A Scarlatti",".33"
"137165","143","G Gabrieli",".29"
"137166","143","Hassler",".29"
"137167","143","Fux",".29"
"137168","143","Albinoni",".29"
"137169","143","Carissimi",".28"
"137170","143","Allegri",".28"
"137171","143","Caccini",".28"
"137172","143","Stradella",".27"
"137173","143","Bononcini",".26"
"137174","143","Praetorius",".24"
"137175","143","Marcello",".23"
"137176","144","A Gabrieli",".55"
"137177","144","Hassler",".53"
"137178","144","Rore",".48"
"137179","144","Marenzio",".41"
"137180","144","Praetorius",".38"
"137181","144","Frescobaldi",".37"
"137182","144","Sweelinck",".36"
"137183","144","Lotti",".34"
"137184","144","Willaert",".34"
"137185","144","Schein",".33"
"137186","144","Byrd",".31"
"137187","144","Philips",".31"
"137188","144","Gesualdo",".31"
"137189","144","Lasso",".30"
"137190","144","Cavalli",".29"
"137191","145","Hassler",".57"
"137192","145","Cavalli",".54"
"137193","145","Legrenzi",".51"
"137194","145","Willaert",".40"
"137195","145","Lasso",".39"
"137196","145","Gesualdo",".38"
"137197","145","Rore",".36"
"137198","145","A Gabrieli",".33"
"137199","145","Lotti",".32"
"137200","145","Allegri",".31"
"137201","145","Caccini",".31"
"137202","145","Schütz",".31"
"137203","145","Victoria",".30"
"137204","145","A Scarlatti",".30"
"137205","145","Byrd",".29"
"137206","146","Clemens",".75"
"137207","146","Isaac",".67"
"137208","146","Morales",".67"
"137209","146","Binchois",".67"
"137210","146","La Rue",".64"
"137211","146","Rore",".62"
"137212","146","Taverner",".58"
"137213","146","Machaut",".57"
"137214","146","Josquin",".55"
"137215","146","Willaert",".55"
"137216","146","Palestrina",".54"
"137217","146","Obrecht",".53"
"137218","146","Dufay",".53"
"137219","146","Lasso",".47"
"137220","146","Ockeghem",".47"
"137221","147","Obrecht",".71"
"137222","147","Isaac",".70"
"137223","147","Dufay",".66"
"137224","147","La Rue",".66"
"137225","147","Ockeghem",".63"
"137226","147","Binchois",".59"
"137227","147","Clemens",".55"
"137228","147","Gombert",".55"
"137229","147","Machaut",".51"
"137230","147","Janequin",".47"
"137231","147","Dunstable",".47"
"137232","147","Senfl",".41"
"137233","147","Lasso",".41"
"137234","147","Willaert",".39"
"137235","147","Susato",".35"
"137236","148","Ockeghem",".70"
"137237","148","Obrecht",".68"
"137238","148","Binchois",".68"
"137239","148","Josquin",".66"
"137240","148","La Rue",".63"
"137241","148","Machaut",".61"
"137242","148","Isaac",".57"
"137243","148","Dunstable",".57"
"137244","148","Gombert",".53"
"137245","148","Clemens",".42"
"137246","148","Taverner",".39"
"137247","148","Pérotin",".34"
"137248","148","Morales",".33"
"137249","148","Susato",".33"
"137250","148","Janequin",".33"
"137251","149","Obrecht",".71"
"137252","149","Taverner",".63"
"137253","149","Machaut",".61"
"137254","149","Binchois",".57"
"137255","149","Dufay",".57"
"137256","149","Ockeghem",".50"
"137257","149","Isaac",".47"
"137258","149","Josquin",".47"
"137259","149","La Rue",".45"
"137260","149","Pérotin",".43"
"137261","149","Tallis",".43"
"137262","149","Morales",".42"
"137263","149","Sheppard",".40"
"137264","149","Gombert",".40"
"137265","149","Hildegard",".30"
"137266","150","Binchois",".75"
"137267","150","Dufay",".70"
"137268","150","Josquin",".63"
"137269","150","Obrecht",".63"
"137270","150","La Rue",".60"
"137271","150","Machaut",".54"
"137272","150","Dunstable",".50"
"137273","150","Gombert",".47"
"137274","150","Clemens",".47"
"137275","150","Isaac",".41"
"137276","150","Susato",".37"
"137277","150","Janequin",".37"
"137278","150","Willaert",".31"
"137279","150","Victoria",".29"
"137280","150","Lasso",".29"
"137281","151","Ockeghem",".75"
"137282","151","Obrecht",".71"
"137283","151","Dufay",".68"
"137284","151","Gombert",".67"
"137285","151","Machaut",".61"
"137286","151","Josquin",".59"
"137287","151","Dunstable",".57"
"137288","151","La Rue",".57"
"137289","151","Clemens",".53"
"137290","151","Isaac",".47"
"137291","151","Morales",".42"
"137292","151","Susato",".42"
"137293","151","Janequin",".42"
"137294","151","Taverner",".37"
"137295","151","Willaert",".35"
"137296","152","Obrecht",".68"
"137297","152","Josquin",".66"
"137298","152","Gombert",".64"
"137299","152","Dufay",".63"
"137300","152","Ockeghem",".60"
"137301","152","Isaac",".57"
"137302","152","Binchois",".57"
"137303","152","Janequin",".57"
"137304","152","Clemens",".53"
"137305","152","Senfl",".50"
"137306","152","Machaut",".49"
"137307","152","Morales",".45"
"137308","152","Dunstable",".45"
"137309","152","Taverner",".39"
"137310","152","Willaert",".37"
"137311","153","Carissimi",".50"
"137312","153","Legrenzi",".40"
"137313","153","A Scarlatti",".39"
"137314","153","Caccini",".33"
"137315","153","Monteverdi",".31"
"137316","153","Marenzio",".30"
"137317","153","Cavalli",".28"
"137318","153","D Scarlatti",".28"
"137319","153","Marcello",".27"
"137320","153","Corelli",".27"
"137321","153","Lotti",".25"
"137322","153","Schütz",".25"
"137323","153","Caldara",".24"
"137324","153","Victoria",".24"
"137325","153","Pérotin",".23"
"137326","154","Mahler",".46"
"137327","154","Dvorák",".42"
"137328","154","Raff",".37"
"137329","154","Pfitzner",".37"
"137330","154","Schoenberg",".37"
"137331","154","Stenhammar",".34"
"137332","154","Reinecke",".34"
"137333","154","Wolf",".33"
"137334","154","Zemlinsky",".31"
"137335","154","Elgar",".31"
"137336","154","Cui",".31"
"137337","154","Reger",".30"
"137338","154","Smetana",".30"
"137339","154","Sinding",".30"
"137340","154","Grieg",".29"
"137341","155","Machaut",".71"
"137342","155","Hildegard",".47"
"137343","155","Obrecht",".43"
"137344","155","Dunstable",".43"
"137345","155","Isaac",".36"
"137346","155","La Rue",".34"
"137347","155","Dufay",".34"
"137348","155","Allegri",".23"
"137349","155","Cabezón",".23"
"137350","155","Morales",".21"
"137351","155","Binchois",".21"
"137352","155","Loeffler",".20"
"137353","155","Gombert",".20"
"137354","155","Sheppard",".20"
"137355","155","Taverner",".19"
"137356","156","Mozart",".29"
"137357","156","Dittersdorf",".28"
"137358","156","Beethoven",".28"
"137359","156","JC Bach",".26"
"137360","156","J Haydn",".26"
"137361","156","Schubert",".21"
"137362","156","Paisiello",".19"
"137363","156","Piccinni",".19"
"137364","156","Méhul",".19"
"137365","156","M Haydn",".19"
"137366","156","Sanz",".17"
"137367","156","Grétry",".17"
"137368","156","Salieri",".16"
"137369","156","Cimarosa",".16"
"137370","156","Krommer",".16"
"137371","157","Clemens",".67"
"137372","157","Gombert",".67"
"137373","157","Taverner",".63"
"137374","157","Isaac",".59"
"137375","157","Tallis",".54"
"137376","157","Rore",".53"
"137377","157","Guerrero",".53"
"137378","157","Palestrina",".48"
"137379","157","Willaert",".47"
"137380","157","Cabezón",".46"
"137381","157","Machaut",".46"
"137382","157","Victoria",".45"
"137383","157","La Rue",".45"
"137384","157","Obrecht",".42"
"137385","157","Binchois",".42"
"137386","158","Clérambault",".60"
"137387","158","F Couperin",".52"
"137388","158","Marais",".50"
"137389","158","Leclair",".48"
"137390","158","Rameau",".48"
"137391","158","MA Charpentier",".46"
"137392","158","Lully",".44"
"137393","158","Muffat",".41"
"137394","158","Boismortier",".39"
"137395","158","Telemann",".30"
"137396","158","Fux",".27"
"137397","158","L Couperin",".27"
"137398","158","JS Bach",".23"
"137399","158","A Scarlatti",".23"
"137400","158","Scheidt",".23"
"137401","159","Chabrier",".51"
"137402","159","Goldmark",".47"
"137403","159","Saint-Saëns",".47"
"137404","159","Svendsen",".46"
"137405","159","Bizet",".46"
"137406","159","Guilmant",".44"
"137407","159","Indy",".43"
"137408","159","G Charpentier",".43"
"137409","159","Gade",".43"
"137410","159","Massenet",".39"
"137411","159","Gounod",".38"
"137412","159","Parry",".38"
"137413","159","Duparc",".37"
"137414","159","Fibich",".35"
"137415","159","Reinecke",".35"
"137416","160","Auric",".44"
"137417","160","Gould",".36"
"137418","160","Satie",".31"
"137419","160","Carpenter",".30"
"137420","160","Thomson",".27"
"137421","160","Blacher",".27"
"137422","160","Milhaud",".26"
"137423","160","Krenek",".26"
"137424","160","Ravel",".25"
"137425","160","Fine",".25"
"137426","160","Tavener",".24"
"137427","160","Bliss",".24"
"137428","160","Koechlin",".23"
"137429","160","Tailleferre",".23"
"137430","160","Ibert",".22"
"137431","161","Alain",".54"
"137432","161","Duruflé",".49"
"137433","161","Dupré",".40"
"137434","161","Widor",".30"
"137435","161","Vierne",".30"
"137436","161","Messiaen",".29"
"137437","161","Tournemire",".24"
"137438","161","Howells",".24"
"137439","161","Tavener",".24"
"137440","161","Jolivet",".21"
"137441","161","Hildegard",".20"
"137442","161","Rutter",".18"
"137443","161","Guilmant",".18"
"137444","161","Rautavaara",".18"
"137445","161","Jongen",".18"
"137446","162","Fine",".37"
"137447","162","Carpenter",".33"
"137448","162","Grofé",".33"
"137449","162","Zwilich",".29"
"137450","162","Harbison",".29"
"137451","162","Martin",".29"
"137452","162","Harris",".27"
"137453","162","Duruflé",".27"
"137454","162","Boulanger",".27"
"137455","162","Bliss",".27"
"137456","162","Schuman",".27"
"137457","162","Loeffler",".26"
"137458","162","Bennett",".26"
"137459","162","Dallapiccola",".25"
"137460","162","Schafer",".24"
"137461","163","Holmboe",".55"
"137462","163","Sallinen",".52"
"137463","163","Kokkonen",".51"
"137464","163","Tubin",".41"
"137465","163","Rochberg",".40"
"137466","163","Sessions",".38"
"137467","163","Rautavaara",".35"
"137468","163","Nørgård",".34"
"137469","163","Toch",".34"
"137470","163","Piston",".31"
"137471","163","Leighton",".31"
"137472","163","Perle",".30"
"137473","163","Zwilich",".30"
"137474","163","Walton",".28"
"137475","163","Diamond",".28"
"137476","164","Clemens",".55"
"137477","164","Willaert",".49"
"137478","164","Gombert",".47"
"137479","164","Palestrina",".45"
"137480","164","Gesualdo",".41"
"137481","164","Josquin",".41"
"137482","164","Monteverdi",".39"
"137483","164","Guerrero",".39"
"137484","164","Rore",".39"
"137485","164","Hassler",".36"
"137486","164","Isaac",".34"
"137487","164","Susato",".33"
"137488","164","Morales",".33"
"137489","164","Binchois",".33"
"137490","164","Marenzio",".33"
"137491","165","Morley",".41"
"137492","165","Tomkins",".39"
"137493","165","Weelkes",".37"
"137494","165","Locke",".37"
"137495","165","Purcell",".36"
"137496","165","Blow",".33"
"137497","165","Gibbons",".32"
"137498","165","Philips",".27"
"137499","165","Dowland",".21"
"137500","165","Schein",".21"
"137501","165","Sheppard",".20"
"137502","165","Campion",".19"
"137503","165","Boyce",".17"
"137504","165","Tallis",".16"
"137505","165","Arne",".15"
"137506","166","J Strauss I",".53"
"137507","166","Suppé",".50"
"137508","166","J Strauss II",".48"
"137509","166","Herbert",".45"
"137510","166","Korngold",".30"
"137511","166","Ruggles",".29"
"137512","166","Jos Strauss",".29"
"137513","166","Schreker",".29"
"137514","166","Delius",".24"
"137515","166","Mascagni",".24"
"137516","166","Wolf-Ferrari",".24"
"137517","166","Sullivan",".24"
"137518","166","Gretchaninov",".23"
"137519","166","Offenbach",".23"
"137520","166","Moreno Torróba",".22"
"137521","167","Puccini",".69"
"137522","167","Giordano",".68"
"137523","167","Mascagni",".61"
"137524","167","Boito",".58"
"137525","167","Ponchielli",".52"
"137526","167","Massenet",".50"
"137527","167","G Charpentier",".48"
"137528","167","Cilea",".45"
"137529","167","Wolf-Ferrari",".37"
"137530","167","Delibes",".37"
"137531","167","Chabrier",".35"
"137532","167","Dargomïzhsky",".34"
"137533","167","Duparc",".32"
"137534","167","Cui",".31"
"137535","167","Pfitzner",".30"
"137536","168","Purcell",".44"
"137537","168","Blow",".43"
"137538","168","Lawes",".37"
"137539","168","L Couperin",".25"
"137540","168","Böhm",".20"
"137541","168","Buxtehude",".20"
"137542","168","Muffat",".19"
"137543","168","Marais",".18"
"137544","168","Gibbons",".16"
"137545","168","Morley",".16"
"137546","168","Tomkins",".16"
"137547","168","Stradella",".16"
"137548","168","Dittersdorf",".16"
"137549","168","Handel",".15"
"137550","168","Pachelbel",".14"
"137551","169","Karg-Elert",".45"
"137552","169","Mompou",".40"
"137553","169","Walker",".38"
"137554","169","Malipiero",".38"
"137555","169","Bridge",".38"
"137556","169","Pierné",".37"
"137557","169","Schulhoff",".36"
"137558","169","Fine",".35"
"137559","169","Jongen",".34"
"137560","169","Tournemire",".34"
"137561","169","Roussel",".32"
"137562","169","Carpenter",".31"
"137563","169","Kraft",".31"
"137564","169","Schmitt",".31"
"137565","169","Casella",".30"
"137566","170","Boieldieu",".47"
"137567","170","Nicolai",".45"
"137568","170","Berwald",".39"
"137569","170","Goldmark",".37"
"137570","170","Wagner",".36"
"137571","170","Humperdinck",".34"
"137572","170","JPE Hartmann",".33"
"137573","170","Bizet",".32"
"137574","170","Bellini",".32"
"137575","170","Spontini",".31"
"137576","170","Auber",".29"
"137577","170","Mayr",".29"
"137578","170","Cherubini",".29"
"137579","170","Smetana",".28"
"137580","170","Méhul",".28"
"137581","171","Wuorinen",".39"
"137582","171","Skalkottas",".38"
"137583","171","Malipiero",".36"
"137584","171","Casella",".35"
"137585","171","Perle",".35"
"137586","171","Varèse",".31"
"137587","171","Riegger",".31"
"137588","171","Piston",".29"
"137589","171","Schmitt",".29"
"137590","171","Foss",".28"
"137591","171","Stockhausen",".28"
"137592","171","Walker",".27"
"137593","171","Feldman",".27"
"137594","171","Schulhoff",".27"
"137595","171","Berkeley",".25"
"137596","172","Pérotin",".71"
"137597","172","Obrecht",".61"
"137598","172","Dunstable",".61"
"137599","172","Binchois",".61"
"137600","172","Dufay",".61"
"137601","172","Gombert",".57"
"137602","172","Ockeghem",".54"
"137603","172","Isaac",".51"
"137604","172","Josquin",".51"
"137605","172","Hildegard",".50"
"137606","172","La Rue",".49"
"137607","172","Morales",".46"
"137608","172","Clemens",".43"
"137609","172","Taverner",".40"
"137610","172","Willaert",".38"
"137611","173","Nono",".48"
"137612","173","Berio",".45"
"137613","173","Petrassi",".41"
"137614","173","Dutilleux",".36"
"137615","173","Xenakis",".36"
"137616","173","Stockhausen",".35"
"137617","173","Krenek",".34"
"137618","173","Monk",".32"
"137619","173","Tailleferre",".31"
"137620","173","Rochberg",".31"
"137621","173","Revueltas",".31"
"137622","173","Musgrave",".31"
"137623","173","Górecki",".30"
"137624","173","Blacher",".30"
"137625","173","Birtwistle",".30"
"137626","174","Casella",".47"
"137627","174","Jongen",".41"
"137628","174","Pizzetti",".41"
"137629","174","Loeffler",".38"
"137630","174","Orff",".38"
"137631","174","Walker",".37"
"137632","174","Dallapiccola",".37"
"137633","174","Luening",".36"
"137634","174","Skalkottas",".31"
"137635","174","Puccini",".30"
"137636","174","Respighi",".29"
"137637","174","Harbison",".28"
"137638","174","Szymanowski",".28"
"137639","174","Korngold",".27"
"137640","174","Tower",".27"
"137641","175","Lalande",".50"
"137642","175","F Couperin",".46"
"137643","175","Clérambault",".45"
"137644","175","Leclair",".43"
"137645","175","Rameau",".43"
"137646","175","Boismortier",".35"
"137647","175","MA Charpentier",".34"
"137648","175","Purcell",".30"
"137649","175","Muffat",".28"
"137650","175","Telemann",".27"
"137651","175","Piccinni",".26"
"137652","175","Biber",".24"
"137653","175","L Couperin",".24"
"137654","175","JC Bach",".24"
"137655","175","Lully",".23"
"137656","176","Carissimi",".54"
"137657","176","Lotti",".52"
"137658","176","Legrenzi",".50"
"137659","176","Caldara",".39"
"137660","176","Galuppi",".39"
"137661","176","Bononcini",".37"
"137662","176","Stradella",".35"
"137663","176","Torelli",".35"
"137664","176","Hasse",".33"
"137665","176","A Scarlatti",".31"
"137666","176","D Scarlatti",".30"
"137667","176","Telemann",".30"
"137668","176","Locatelli",".29"
"137669","176","JS Bach",".28"
"137670","176","Albinoni",".27"
"137671","177","A Gabrieli",".50"
"137672","177","Gesualdo",".42"
"137673","177","G Gabrieli",".41"
"137674","177","Hassler",".41"
"137675","177","Palestrina",".38"
"137676","177","Willaert",".35"
"137677","177","Lasso",".33"
"137678","177","Frescobaldi",".31"
"137679","177","Allegri",".30"
"137680","177","Caccini",".30"
"137681","177","Monteverdi",".28"
"137682","177","Rore",".26"
"137683","177","Philips",".26"
"137684","177","Victoria",".22"
"137685","177","Schein",".18"
"137686","178","Pergolesi",".38"
"137687","178","WF Bach",".36"
"137688","178","CPE Bach",".32"
"137689","178","Hasse",".31"
"137690","178","Soler",".30"
"137691","178","Sammartini",".30"
"137692","178","D Scarlatti",".28"
"137693","178","Marcello",".27"
"137694","178","Böhm",".27"
"137695","178","K Stamitz",".27"
"137696","178","Lotti",".25"
"137697","178","Fasch",".25"
"137698","178","Tartini",".25"
"137699","178","Quantz",".25"
"137700","178","JC Bach",".25"
"137701","179","Puccini",".63"
"137702","179","Leoncavallo",".61"
"137703","179","Giordano",".58"
"137704","179","Boito",".48"
"137705","179","Cilea",".45"
"137706","179","Pfitzner",".45"
"137707","179","Wolf-Ferrari",".45"
"137708","179","Ponchielli",".41"
"137709","179","Pizzetti",".33"
"137710","179","Schreker",".33"
"137711","179","Massenet",".30"
"137712","179","Reger",".30"
"137713","179","Respighi",".29"
"137714","179","G Charpentier",".29"
"137715","179","Delius",".28"
"137716","180","Delibes",".56"
"137717","180","Leoncavallo",".50"
"137718","180","G Charpentier",".48"
"137719","180","Chabrier",".46"
"137720","180","Thomas",".45"
"137721","180","Lalo",".39"
"137722","180","Halévy",".37"
"137723","180","Cui",".36"
"137724","180","Dargomïzhsky",".35"
"137725","180","Gounod",".34"
"137726","180","Ponchielli",".34"
"137727","180","Chaminade",".33"
"137728","180","Tchaikovsky",".33"
"137729","180","Smetana",".32"
"137730","180","Sullivan",".32"
"137731","181","Méhul",".66"
"137732","181","Carulli",".55"
"137733","181","Spontini",".52"
"137734","181","Salieri",".50"
"137735","181","Cherubini",".44"
"137736","181","Rossini",".43"
"137737","181","Sor",".43"
"137738","181","Reicha",".40"
"137739","181","Bellini",".40"
"137740","181","Weber",".38"
"137741","181","Boieldieu",".37"
"137742","181","Field",".36"
"137743","181","Clementi",".36"
"137744","181","Kuhlau",".36"
"137745","181","Giuliani",".36"
"137746","182","Beach",".46"
"137747","182","Sinding",".46"
"137748","182","Ireland",".44"
"137749","182","Moszkowski",".42"
"137750","182","Dohnányi",".40"
"137751","182","Rubinstein",".39"
"137752","182","Rachmaninov",".38"
"137753","182","Chaminade",".38"
"137754","182","Scriabin",".38"
"137755","182","Mompou",".36"
"137756","182","Glazunov",".35"
"137757","182","Cui",".35"
"137758","182","Lyadov",".35"
"137759","182","Reger",".32"
"137760","182","Busoni",".32"
"137761","183","Pizzetti",".40"
"137762","183","Wolf-Ferrari",".35"
"137763","183","Argento",".35"
"137764","183","Giordano",".35"
"137765","183","Cilea",".33"
"137766","183","Moore",".31"
"137767","183","Puccini",".29"
"137768","183","Dello Joio",".28"
"137769","183","Leoncavallo",".27"
"137770","183","Mascagni",".27"
"137771","183","Korngold",".25"
"137772","183","Corigliano",".24"
"137773","183","Boito",".23"
"137774","183","Lehár",".19"
"137775","183","Sallinen",".19"
"137776","184","Donizetti",".48"
"137777","184","Flotow",".45"
"137778","184","Bellini",".42"
"137779","184","Verdi",".33"
"137780","184","Thomas",".31"
"137781","184","Meyerbeer",".31"
"137782","184","Nicolai",".31"
"137783","184","Ponchielli",".31"
"137784","184","Boito",".29"
"137785","184","Bizet",".27"
"137786","184","Glinka",".27"
"137787","184","Halévy",".27"
"137788","184","Bottesini",".27"
"137789","184","Wagner",".26"
"137790","184","Auber",".25"
"137791","185","Alain",".39"
"137792","185","Jolivet",".37"
"137793","185","Varèse",".34"
"137794","185","Szymanowski",".34"
"137795","185","Falla",".34"
"137796","185","Roussel",".33"
"137797","185","Griffes",".31"
"137798","185","Duruflé",".30"
"137799","185","Ireland",".30"
"137800","185","Langlais",".29"
"137801","185","Schulhoff",".28"
"137802","185","Hovhaness",".28"
"137803","185","Jongen",".27"
"137804","185","Prokofiev",".27"
"137805","185","Boulez",".27"
"137806","186","Prokofiev",".41"
"137807","186","Shostakovich",".38"
"137808","186","Glière",".36"
"137809","186","Khachaturian",".36"
"137810","186","Kabalevsky",".36"
"137811","186","Arensky",".33"
"137812","186","Ippolitov-Ivanov",".31"
"137813","186","Lyadov",".30"
"137814","186","Tcherepnin",".28"
"137815","186","Rachmaninov",".28"
"137816","186","Scriabin",".26"
"137817","186","Schulhoff",".26"
"137818","186","Glazunov",".25"
"137819","186","Schnittke",".24"
"137820","186","Shchedrin",".24"
"137821","187","Borodin",".56"
"137822","187","Balakirev",".53"
"137823","187","Glazunov",".50"
"137824","187","Mussorgsky",".45"
"137825","187","Cui",".45"
"137826","187","Granados",".43"
"137827","187","Rimsky-Korsakov",".43"
"137828","187","Raff",".43"
"137829","187","Scriabin",".41"
"137830","187","Gottschalk",".39"
"137831","187","Moszkowski",".37"
"137832","187","Paderewski",".37"
"137833","187","Albéniz",".37"
"137834","187","Gretchaninov",".36"
"137835","187","Medtner",".35"
"137836","188","Beach",".57"
"137837","188","Sinding",".52"
"137838","188","Paderewski",".49"
