"106747","050","Messiaen","+++",,
"106748","050","I Moscheles","++",,
"106749","050","Paganini","+",,
"106750","050","Rameau","-",,
"106751","050","Rodrigo","+++",,
"106752","050","Shostakovich","+++",,
"106753","050","SOLER",,,
"106754","050","Tailleferre","+++",,
"106755","050","Weiss",,,
"106756","051","JS Bach","++",,
"106757","051","Bruhns","++",,
"106758","051","Bull",,"?",
"106759","051","Buxtehude","+",,
"106760","051","Philips","-","?",
"106761","051","J Praetorius",,,
"106762","051","H SCHEIDEMANN",,,
"106763","051","SCHEIDT",,,
"106764","051","M Weckmann",,,
"106765","052","CPE Bach",,,
"106766","052","JS Bach",,,
"106767","052","WF Bach",,,
"106768","052","Fasch",,,
"106769","052","Handel",,,
"106770","052","Heinichen",,,
"106771","052","Quantz",,,
"106772","053","JS Bach",,,
"106773","053","WF Bach",,,
"106774","053","Weiss",,"?",
"106775","054","Adams","+++",,
"106776","054","Argento","+++",,
"106777","054","Auber",,,
"106778","054","Beethoven",,,
"106779","054","Bellini","+",,
"106780","054","Berkeley","+++",,
"106781","054","Berlioz","+",,
"106782","054","Berwald","+",,
"106783","054","Bizet","++",,
"106784","054","Boieldieu",,,
"106785","054","Brahms","++",,
"106786","054","Bruckner","++",,
"106787","054","Busoni","++",,
"106788","054","Carulli",,,
"106789","054","Cherubini",,,
"106790","054","Chopin","+",,
"106791","054","Cimarosa","-",,
"106792","054","Clementi","-",,
"106793","054","Corigliano","+++",,
"106794","054","Czerny",,,
"106795","054","Dallapiccola","+++","?",
"106796","054","Danzi",,,
"106797","054","Dittersdorf","-",,
"106798","054","Donizetti","+",,
"106799","054","Dussek",,,
"106800","054","Dvorák","++",,
"106801","054","Elgar","++",,
"106802","054","Fauré","++",,
"106803","054","Field",,,
"106804","054","Françaix","+++","?",
"106805","054","Giuliani",,"?",
"106806","054","Glinka","+",,
"106807","054","Gounod","++",,
"106808","054","Hahn","++",,
"106809","054","Hasse","-","?",
"106810","054","J Haydn","-",,
"106811","054","M Haydn","-",,
"106812","054","Henze","+++",,
"106813","054","Hindemith","+++","?",
"106814","054","HUMMEL",,,
"106815","054","Kokkonen","+++",,
"106816","054","Krommer",,,
"106817","054","Kuhlau",,,
"106818","054","Larsson","+++",,
"106819","054","Liszt","+","?",
"106820","054","LORTZING","+",,
"106821","054","Martinu","++",,
"106822","054","Mascagni","++","?",
"106823","054","Mayr",,,
"106824","054","Méhul",,,
"106825","054","Mendelssohn","+",,
"106826","054","MendelssohnHensel","+",,
"106827","054","Messiaen","+++",,
"106828","054","Meyerbeer",,,
"106829","054","Nicolai","+",,
"106830","054","Nielsen","++",,
"106831","054","Nyman","+++",,
"106832","054","Offenbach","++",,
"106833","054","Pfitzner","++","?",
"106834","054","Poulenc","+++",,
"106835","054","Prokofiev","++","?",
"106836","054","Puccini","++","?",
"106837","054","Ravel","++",,
"106838","054","Reger","++",,
"106839","054","Reicha",,,
"106840","054","Reinecke","++",,
"106841","054","Rheinberger","++",,
"106842","054","RimskyKorsakov","++","?",
"106843","054","Rochberg","+++","?",
"106844","054","ROSSINI","+",,
"106845","054","SaintSaëns","++",,
"106846","054","Salieri","-",,
"106847","054","Schickele","+++","?",
"106848","054","Schnittke","+++",,
"106849","054","Schoenberg","++",,
"106850","054","Schubert","+",,
"106851","054","C Schumann","++","?",
"106852","054","Smetana","++",,
"106853","054","Sor",,,
"106854","054","SPOHR",,,
"106855","054","Spontini",,,
"106856","054","R Strauss","++",,
"106857","054","Stravinsky","++",,
"106858","054","Sullivan","++","?",
"106859","054","Taneyev","++",,
"106860","054","TCHAIKOVSKY","++",,
"106861","054","Toch","++",,
"106862","054","Verdi","+",,
"106863","054","Viotti","-",,
"106864","054","Wagner","+",,
"106865","054","Weber",,,
"106866","054","Weill","+++",,
"106867","054","WolfFerrari","++",,
"106868","054","BA Zimmermann","+++",,
"106869","055","Muffat",,"?",
"106870","056","Geminiani",,"?",
"106871","056","Handel",,,
"106872","057","Beethoven","++",,
"106873","057","Caldara",,,
"106874","057","Gluck",,,
"106875","057","J Haydn",,,
"106876","057","M HAYDN",,,
"106877","057","Mozart","+","?",
"106878","057","Salieri","+",,
"106879","057","Zelenka",,,
"106880","058","none",,,
"106881","059","Buxtehude",,,
"106882","059","A Krieger",,,
"106883","059","Praetorius","-",,
"106884","060","French school of violin playing",,,
"106885","061","none",,,
"106886","062","Carter",,"?",
"106887","062","Persichetti",,,
"106888","062","Schickele",,,
"106889","062","SCHUMAN",,,
"106890","063","Henze",,,
"106891","064","Adler",,,
"106892","064","Badings",,,
"106893","064","Bernstein",,,
"106894","064","Blacher",,,
"106895","064","Blitzstein",,,
"106896","064","Carter",,,
"106897","064","Creston",,"?",
"106898","064","Crumb",,,
"106899","064","DELLO JOIO",,,
"106900","064","Fine",,,
"106901","064","W Fortner",,,
"106902","064","Foss",,,
"106903","064","Ginastera",,,
"106904","064","KA Hartmann",,,
"106905","064","Henze",,,
"106906","064","Holmboe",,,
"106907","064","Husa",,"?",
"106908","064","U Kay",,,
"106909","064","Kokkonen",,,
"106910","064","Larsson",,,
"106911","064","Leighton",,,
"106912","064","Nyman",,"?",
"106913","064","Persichetti",,,
"106914","064","Petrassi",,,
"106915","064","Piazzolla",,,
"106916","064","Pinkham",,,
"106917","064","Piston","-",,
"106918","064","M Powell",,,
"106919","064","Rautavaara",,,
"106920","064","Rochberg",,,
"106921","064","Rubbra",,"?",
"106922","064","Schickele",,"?",
"106923","064","Sessions",,"?",
"106924","064","Shostakovich",,,
"106925","064","Skalkottas",,"?",
"106926","064","S Sondheim",,,
"106927","064","Tippett",,,
"106928","064","Toch","-","?",
"106929","064","Walker",,,
"106930","064","Walton",,,
"106931","064","Wolpe",,"?",
"106932","065","Badings",,,
"106933","065","W Fortner",,,
"106934","065","Ginastera",,,
"106935","065","HUSA",,,
"106936","065","Pinkham",,,
"106937","065","Rorem",,"?",
"106938","065","Scelsi",,"?",
"106939","066","Adams",,,
"106940","066","Bernstein",,,
"106941","066","Bolcom",,,
"106942","066","Cage",,,
"106943","066","Carter",,,
"106944","066","Copland",,,
"106945","066","COWELL",,,
"106946","066","Crumb",,,
"106947","066","Gould",,,
"106948","066","Harrison",,,
"106949","066","Musgrave",,,
"106950","066","Riegger",,,
"106951","066","Rochberg",,,
"106952","066","Ruggles",,,
"106953","066","Schnittke",,,
"106954","067","Holliger",,"?",
"106955","067","J Zorn",,,
"106956","068","none",,,
"106957","069","Bartók","-",,
"106958","069","KA Hartmann",,,
"106959","069","Ligeti",,,
"106960","069","Tubin",,,
"106961","070","Guarnieri",,,
"106962","070","Milhaud",,,
"106963","070","Poulenc",,,
"106964","070","Tailleferre",,,
"106965","071","E Bergman","-",,
"106966","071","Sallinen",,,
"106967","072","none",,,
"106968","073","none",,,
"106969","074","none",,,
"106970","075","none",,,
"106971","076","Schnittke",,"?",
"106972","077","ALBÉNIZ",,,
"106973","077","Alkan",,,
"106974","077","Alwyn","+",,
"106975","077","Arensky",,,
"106976","077","Balakirev",,,
"106977","077","Barber","+","?",
"106978","077","Beach",,,
"106979","077","Bartók",,,
"106980","077","Bax",,,
"106981","077","Bloch",,"?",
"106982","077","Borodin",,,
"106983","077","Bruckner",,,
"106984","077","BUSONI",,,
"106985","077","Chabrier",,"?",
"106986","077","Chaminade",,,
"106987","077","Chausson",,"?",
"106988","077","Cui",,,
"106989","077","Debussy",,,
"106990","077","Dohnányi",,,
"106991","077","Duparc",,,
"106992","077","Dvorák",,,
"106993","077","Enescu",,"?",
"106994","077","Fauré",,,
"106995","077","Fibich",,,
"106996","077","FRANCK",,,
"106997","077","Gade",,,
"106998","077","Glazunov",,,
"106999","077","Glière",,,
"107000","077","Goldmark",,,
"107001","077","Gottschalk",,,
"107002","077","Granados",,,
"107003","077","Grieg",,,
"107004","077","Guilmant",,,
"107005","077","Herbert",,,
"107006","077","Indy",,,
"107007","077","Kodály",,,
"107008","077","Lalo",,"?",
"107009","077","Lambert","+",,
"107010","077","Ligeti","++","?",
"107011","077","Lyadov",,,
"107012","077","MacDowell",,,
"107013","077","Mahler",,,
"107014","077","Medtner",,,
"107015","077","Messiaen","+","?",
"107016","077","Moszkowski",,,
"107017","077","Mussorgsky",,,
"107018","077","Paderewski",,,
"107019","077","JK Paine",,,
"107020","077","Parry",,,
"107021","077","Pierné",,"?",
"107022","077","Ponce",,,
"107023","077","Prokofiev","+",,
"107024","077","Rachmaninov",,,
"107025","077","Raff",,,
"107026","077","Ravel",,,
"107027","077","Reger",,,
"107028","077","Rheinberger",,"?",
"107029","077","RimskyKorsakov","-",,
"107030","077","Rubinstein",,,
"107031","077","SAINTSAËNS","-",,
"107032","077","Schoenberg",,,
"107033","077","Schulhoff","+","?",
"107034","077","Scriabin",,,
"107035","077","Shchedrin","++","?",
"107036","077","Sibelius",,,
"107037","077","SINDING",,,
"107038","077","SMETANA",,,
"107039","077","Stenhammar",,,
"107040","077","J Strauss Jr.",,"?",
"107041","077","Jos Strauss",,"?",
"107042","077","R Strauss",,,
"107043","077","Sullivan",,,
"107044","077","Svendsen",,,
"107045","077","Tchaikovsky",,,
"107046","077","Wagner",,,
"107047","077","Widor",,,
"107048","077","Wolf",,,
"107049","078","Wagner",,,
"107050","078","Wolf",,,
"107051","079","E Bergman","-",,
"107052","079","Brouwer",,,
"107053","079","Ginastera",,"?",
"107054","079","Penderecki",,"?",
"107055","080","Arnold","+",,
"107056","080","BERG",,,
"107057","080","Berio","+",,
"107058","080","Bernstein","+",,
"107059","080","Bloch",,"?",
"107060","080","Britten","+",,
"107061","080","Busoni",,"?",
"107062","080","Casella",,,
"107063","080","Crumb","+",,
"107064","080","Davies","+",,
"107065","080","Eisler",,,
"107066","080","Fibich","-","?",
"107067","080","KA Hartmann",,,
"107068","080","Kagel","+",,
"107069","080","Korngold",,,
"107070","080","Krenek",,,
"107071","080","Rihm","++",,
"107072","080","Rochberg","+",,
"107073","080","Schnittke","+",,
"107074","080","Schoenberg",,,
"107075","080","Schreker",,"?",
"107076","080","Sculthorpe","+",,
"107077","080","SHOSTAKOVICH",,,
"107078","080","Suk",,,
"107079","080","Szymanowski",,,
"107080","080","Tan","++",,
"107081","080","Toch",,,
"107082","080","Tournemire",,,
"107083","080","Webern",,,
"107084","080","Weill",,,
"107085","080","E Wellesz",,,
"107086","080","ZEMLINSKY",,,
"107087","081","Stockhausen",,,
"107088","082","none",,,
"107089","083","Gounod",,"?",
"107090","083","Mendelssohn",,,
"107091","084","Adams",,,
"107092","084","Cage",,"?",
"107093","084","Carter","-",,
"107094","084","Ligeti",,,
"107095","085","Bartók",,"?",
"107096","085","HOLMBOE",,,
"107097","085","Larsson",,,
"107098","085","Nørgård","+",,
"107099","085","Rubbra",,,
"107100","085","Sallinen","+",,
"107101","085","Shostakovich",,,
"107102","085","R Simpson",,,
"107103","085","Stenhammar",,,
"107104","085","Tubin",,,
"107105","086","Schnittke",,,
"107106","087","Björk",,,
"107107","087","K Jarrett",,,
"107108","087","Sigur Rós",,,
"107109","088","Brouwer",,,
"107110","088","Ginastera","-","?",
"107111","088","Górecki","-",,
"107112","088","Kurtág","-","?",
"107113","089","none",,,
"107114","090","Enescu",,"?",
"107115","090","KA Hartmann",,,
"107116","090","HINDEMITH",,,
"107117","090","Honegger",,,
"107118","090","KargElert","-",,
"107119","090","A Merikanto",,,
"107120","090","Prokofiev",,,
"107121","090","Rheinberger","-","?",
"107122","090","M Rózsa",,,
"107123","090","Schoenberg",,,
"107124","090","SCHULHOFF",,,
"107125","090","Sowerby",,"?",
"107126","090","Szymanowski",,,
"107127","090","Webern",,,
"107128","090","Weill",,"?",
"107129","091","ADAMS",,,
"107130","091","Andriessen",,,
"107131","091","B Eno",,,
"107132","091","Ligeti","-",,
"107133","091","Nyman",,,
"107134","091","Tan",,"?",
"107135","091","rock music",,,
"107136","091","'New Age' music",,,
"107137","092","Adam",,,
"107138","092","Beethoven",,,
"107139","092","Berlioz",,,
"107140","092","Danzi","-",,
"107141","092","Flotow",,,
"107142","092","Franck",,,
"107143","092","Liszt",,,
"107144","092","Meyerbeer",,"?",
"107145","092","Schubert",,,
"107146","092","Smetana",,"?",
"107147","092","Thomas",,"?",
"107148","092","Vieuxtemps",,"?",
"107149","093","Chadwick",,,
"107150","093","Humperdinck",,"?",
"107151","093","H Parker",,,
"107152","093","WolfFerrari","-",,
"107153","094","Beethoven",,,
"107154","094","Berlioz",,,
"107155","094","Boieldieu",,"?",
"107156","094","Cherubini","-",,
"107157","094","Franck","+","?",
"107158","094","Reicha",,,
"107159","094","JPJ Rode",,,
"107160","094","Viotti","-","?",
"107161","094","Wagner",,"?",
"107162","094","Weber",,,
"107163","095","Adam",,,
"107164","095","Auber","-",,
"107165","095","BELLINI",,,
"107166","095","Bizet",,,
"107167","095","Boieldieu","-",,
"107168","095","Busoni",,"?",
"107169","095","Carulli","-",,
"107170","095","Chopin",,,
"107171","095","DONIZETTI",,,
"107172","095","Flotow",,,
"107173","095","GIULIANI","-",,
"107174","095","Glinka",,,
"107175","095","Gounod",,"?",
"107176","095","Halévy",,,
"107177","095","Kuhlau","-",,
"107178","095","Liszt",,"?",
"107179","095","Mayr","-","?",
"107180","095","Mercadante",,,
"107181","095","MEYERBEER","-",,
"107182","095","Nicolai",,,
"107183","095","Offenbach",,,
"107184","095","G PACINI",,,
"107185","095","SaintSaëns","-","?",
"107186","095","Schubert",,,
"107187","095","Spohr","-","?",
"107188","095","Spontini","-","?",
"107189","095","Sullivan",,,
"107190","095","Suppé",,,
"107191","095","Thomas",,,
"107192","095","Verdi",,,
"107193","095","Wagner",,,
"107194","095","Widor",,,
"107195","096","none",,,
"107196","097","Bizet",,"?",
"107197","097","Chaminade",,,
"107198","097","Dukas",,,
"107199","097","FAURÉ",,,
"107200","097","Guilmant",,"?",
"107201","097","Hahn",,,
"107202","097","Pierné",,,
"107203","097","Ravel",,,
"107204","098","none",,,
"107205","099","Gubaidulina","-","?",
"107206","100","Adams",,,
"107207","100","BABBITT",,,
"107208","100","Bartók",,,
"107209","100","BERG",,,
"107210","100","E Bergman",,,
"107211","100","Blacher",,,
"107212","100","Bliss",,,
"107213","100","Blitzstein",,,
"107214","100","Bridge",,,
"107215","100","Boulez",,,
"107216","100","Britten",,,
"107217","100","CAGE",,,
"107218","100","Carter",,,
"107219","100","Casella",,,
"107220","100","Chávez",,"?",
"107221","100","Copland",,,
"107222","100","Crawford",,,
"107223","100","Crumb",,,
"107224","100","Dallapiccola",,,
"107225","100","Davies",,,
"107226","100","Eisler",,,
"107227","100","Enescu",,"?",
"107228","100","Feldman",,,
"107229","100","W Fortner",,,
"107230","100","GERHARD",,,
"107231","100","Ginastera",,,
"107232","100","Griffes",,"?",
"107233","100","A HÁBA",,,
"107234","100","Harrison",,,
"107235","100","Henze",,,
"107236","100","B Hermann",,,
"107237","100","Holliger",,,
"107238","100","Honegger",,,
"107239","100","Husa",,,
"107240","100","Janácek","-","?",
"107241","100","Jolivet",,,
"107242","100","KargElert","-",,
"107243","100","L Kirchner",,,
"107244","100","Korngold",,"?",
"107245","100","KRENEK",,,
"107246","100","Kurtág",,"?",
"107247","100","Larsson",,,
"107248","100","Luening",,,
"107249","100","Martin",,,
"107250","100","Montsalvatge",,"?",
"107251","100","Musgrave",,,
"107252","100","Nono",,,
"107253","100","Pärt",,,
"107254","100","Penderecki",,,
"107255","100","Perle",,,
"107256","100","Petrassi",,,
"107257","100","Piston",,,
"107258","100","M Powell",,,
"107259","100","Ravel",,"?",
"107260","100","Revueltas",,"?",
"107261","100","Riegger",,,
"107262","100","Rihm","+",,
"107263","100","Riley",,"?",
"107264","100","Rochberg",,,
"107265","100","Scelsi",,,
"107266","100","Schmitt","-","?",
"107267","100","Schuller",,,
"107268","100","Sculthorpe",,"?",
"107269","100","Sessions",,,
"107270","100","Shostakovich",,"?",
"107271","100","SKALKOTTAS",,,
"107272","100","Stockhausen",,"?",
"107273","100","Stravinsky",,,
"107274","100","Takemitsu",,,
"107275","100","Toch",,"?",
"107276","100","Tower",,,
"107277","100","Varèse",,,
"107278","100","Walker",,,
"107279","100","Warlock",,"?",
"107280","100","WEBERN",,,
"107281","100","Weill",,,
"107282","100","E Wellesz",,,
"107283","100","Wolpe",,,
"107284","100","Wuorinen",,,
"107285","100","Zemlinsky","-",,
"107286","100","Zwilich",,"?",
"107287","101","Brahms",,,
"107288","101","R Schumann","-",,
"107289","101","Smetana",,,
"107290","102","Arensky","+",,
"107291","102","Balakirev",,,
"107292","102","Barber","++","?",
"107293","102","Beach","+",,
"107294","102","Berg","++",,
"107295","102","Borodin",,,
"107296","102","BRAHMS",,,
"107297","102","Bruch",,,
"107298","102","Butterworth","++","?",
"107299","102","Chabrier",,,
"107300","102","Chadwick",,"?",
"107301","102","Chaminade","+",,
"107302","102","Chávez","++",,
"107303","102","Cui",,,
"107304","102","Debussy","+","?",
"107305","102","Dohnányi","+",,
"107306","102","Dvorák",,,
"107307","102","Elgar","+",,
"107308","102","Fauré",,,
"107309","102","Fibich",,,
"107310","102","Foote",,,
"107311","102","FRANZ",,,
"107312","102","Gade",,,
"107313","102","Glazunov","+",,
"107314","102","Goldmark",,,
"107315","102","Gottschalk",,,
"107316","102","Gounod",,,
"107317","102","Grainger","++",,
"107318","102","Granados","+",,
"107319","102","Gretchaninov","+","?",
"107320","102","Grieg",,,
"107321","102","Guilmant",,,
"107322","102","Holliger","++","?",
"107323","102","Indy",,,
"107324","102","Janácek",,,
"107325","102","Kagel","++",,
"107326","102","Lalo",,,
"107327","102","Ligeti","++",,
"107328","102","Liszt",,,
"107329","102","Lyadov",,,
"107330","102","MacDowell","+",,
"107331","102","Mahler","+",,
"107332","102","Massenet",,,
"107333","102","Medtner","+",,
"107334","102","Moszkowski",,,
"107335","102","Mussorgsky",,,
"107336","102","Novák","+",,
"107337","102","Nyman","++",,
"107338","102","JK Paine",,,
"107339","102","Parry",,,
"107340","102","Persichetti","++",,
"107341","102","PFITZNER","+",,
"107342","102","Prokofiev","++",,
"107343","102","Rachmaninov","+","?",
"107344","102","Raff",,,
"107345","102","Ravel","+",,
"107346","102","Reger","+",,
"107347","102","REINECKE",,,
"107348","102","Rheinberger",,"?",
"107349","102","Rihm","++",,
"107350","102","Rubinstein",,,
"107351","102","SaintSaëns","-","?",
"107352","102","Schmitt","+","?",
"107353","102","C Schumann",,,
"107354","102","Scriabin","+",,
"107355","102","Sinding",,,
"107356","102","Smetana",,,
"107357","102","Stanford",,,
"107358","102","Stenhammar","+",,
"107359","102","R Strauss","+",,
"107360","102","Sullivan",,,
"107361","102","Svendsen",,,
"107362","102","Taneyev",,,
"107363","102","Tárrega",,"?",
"107364","102","Tchaikovsky",,,
"107365","102","WOLF","+",,
"107366","103","none",,,
"107367","104","K Aho",,,
"107368","104","Arnold",,,
"107369","104","Bliss","-","?",
"107370","104","Britten",,,
"107371","104","Brouwer",,,
"107372","104","Corigliano",,"?",
"107373","104","Gershwin","-",,
"107374","104","Gubaidulina",,,
"107375","104","Holmboe",,,
"107376","104","Kabalevsky","-",,
"107377","104","Khachaturian","-","?",
"107378","104","Kokkonen",,,
"107379","104","Larsson",,,
"107380","104","Nyman",,"?",
"107381","104","Pärt",,,
"107382","104","Penderecki",,,
"107383","104","A Previn",,,
"107384","104","Rautavaara",,,
"107385","104","Sallinen",,,
"107386","104","SCHNITTKE",,,
"107387","104","Shchedrin",,,
"107388","104","Tan",,"?",
"107389","104","Tower",,,
"107390","104","Tubin","-",,
"107391","104","Zwilich",,,
"107392","105","Bridge",,,
"107393","105","Butterworth",,"?",
"107394","105","Clarke",,,
"107395","105","ColeridgeTaylor","-",,
"107396","105","Holst",,,
"107397","105","Howells",,,
"107398","105","Ireland",,,
"107399","105","Vaughan Williams",,,
"107400","106","Adams",,,
"107401","106","Adler",,"?",
"107402","106","Alain",,"?",
"107403","106","Alwyn",,"?",
"107404","106","ANDRIESSEN",,,
"107405","106","G ANTHEIL",,,
"107406","106","Argento",,,
"107407","106","Arnold",,,
"107408","106","Auric",,,
"107409","106","Babbitt",,"?",
"107410","106","Barber",,,
"107411","106","Bartók","-",,
"107412","106","Bax",,,
"107413","106","Bennett",,,
"107414","106","Berio",,,
"107415","106","Berkeley",,,
"107416","106","Bernstein",,,
"107417","106","Birtwistle",,,
"107418","106","BLACHER",,,
"107419","106","Bliss",,,
"107420","106","Blitzstein",,,
"107421","106","Boulez",,,
"107422","106","Bowles",,,
"107423","106","Britten",,,
"107424","106","Brouwer",,,
"107425","106","Carpenter","-",,
"107426","106","Carter",,,
"107427","106","Casella",,,
"107428","106","Chávez",,,
"107429","106","Copland",,,
"107430","106","Corigliano",,,
"107431","106","Creston",,,
"107432","106","Diamond",,"?",
"107433","106","Druckman",,,
"107434","106","Dutilleux",,,
"107435","106","W Egk",,,
"107436","106","Falla","-",,
"107437","106","Fine",,,
"107438","106","W Fortner",,,
"107439","106","Foss",,,
"107440","106","Françaix",,,
"107441","106","Gerhard",,,
"107442","106","Gershwin",,,
"107443","106","Ginastera",,,
"107444","106","Glass",,,
"107445","106","Górecki",,,
"107446","106","Gould",,,
"107447","106","Griffes",,"?",
"107448","106","Harbison",,,
"107449","106","KA Hartmann",,,
"107450","106","Henze",,,
"107451","106","Hindemith",,,
"107452","106","Holmboe",,,
"107453","106","Holst","-",,
"107454","106","Honegger",,,
"107455","106","Howells",,,
"107456","106","Husa",,,
"107457","106","Ibert",,,
"107458","106","Ireland","-",,
"107459","106","Jongen","-","?",
"107460","106","L Kirchner",,,
"107461","106","Koechlin","-","?",
"107462","106","Korngold",,"?",
"107463","106","KRAFT",,,
"107464","106","Krenek",,,
"107465","106","Kurtág",,,
"107466","106","Lambert",,,
"107467","106","Ligeti",,,
"107468","106","Lutoslawski",,,
"107469","106","Maderna",,,
"107470","106","Malipiero",,,
"107471","106","Martin",,,
"107472","106","MARTINU",,,
"107473","106","C McPhee",,,
"107474","106","Messiaen",,,
"107475","106","Milhaud",,,
"107476","106","Monk",,,
"107477","106","Montsalvatge",,,
"107478","106","Moreno Torróba",,,
"107479","106","Nancarrow",,,
"107480","106","ORFF",,,
"107481","106","Penderecki",,,
"107482","106","Persichetti",,,
"107483","106","Petrassi",,,
"107484","106","Piazzolla",,,
"107485","106","Pinkham",,,
"107486","106","Piston",,,
"107487","106","POULENC",,,
"107488","106","M Powell",,,
"107489","106","Prokofiev",,,
"107490","106","Puccini","-",,
"107491","106","Rautavaara",,,
"107492","106","Ravel","-",,
"107493","106","Reich",,,
"107494","106","Revueltas",,,
"107495","106","Rochberg",,,
"107496","106","Rodrigo",,,
"107497","106","Roussel","-",,
"107498","106","Rubbra",,,
"107499","106","Scelsi",,,
"107500","106","Schickele",,,
"107501","106","Schnittke",,,
"107502","106","Schulhoff",,"?",
"107503","106","Schuller",,,
"107504","106","Sessions",,,
"107505","106","Shchedrin",,,
"107506","106","Shostakovich",,,
"107507","106","Skalkottas",,,
"107508","106","Szymanowski",,,
"107509","106","Tailleferre",,,
"107510","106","Takemitsu",,"?",
"107511","106","TANSMAN",,,
"107512","106","Tavener",,,
"107513","106","Tcherepnin",,,
"107514","106","Thomson",,,
"107515","106","Tippett",,,
"107516","106","Toch",,"?",
"107517","106","Tournemire","-",,
"107518","106","Tower",,,
"107519","106","Tubin",,,
"107520","106","Varèse",,,
"107521","106","VillaLobos","-",,
"107522","106","Walker",,,
"107523","106","Walton",,,
"107524","106","Weill",,,
"107525","106","Wolpe",,,
"107526","106","Wuorinen",,,
"107527","106","Xenakis",,,
"107528","106","BA Zimmermann",,,
"107529","106","Zwilich",,,
"107530","107","none",,,
"107531","108","none",,,
"107532","109","Arensky",,,
"107533","109","Glazunov",,,
"107534","109","Glière",,,
"107535","109","Gretchaninov",,"?",
"107536","109","Medtner",,,
"107537","109","Miaskovsky",,"?",
"107538","109","Rachmaninov",,,
"107539","109","Scriabin",,,
"107540","109","V Shebalin",,,
"107541","110","Barrios",,,
"107542","110","Moreno Torróba",,,
"107543","111","Alain",,,
"107544","111","Dupré",,,
"107545","111","Duruflé",,,
"107546","111","Langlais",,,
"107547","111","Messiaen",,,
"107548","112","Alwyn",,,
"107549","112","Butterworth",,,
"107550","112","Clarke",,,
"107551","112","Creston",,"?",
"107552","112","Finzi",,,
"107553","112","Grainger",,"?",
"107554","112","Hanson",,"?",
"107555","112","Holst",,,
"107556","112","HOWELLS",,,
"107557","112","Leighton",,,
"107558","112","Moeran",,,
"107559","112","Rubbra",,,
"107560","113","Boulanger",,"?",
"107561","113","DUPRÉ",,,
"107562","113","Duruflé",,,
"107563","113","Langlais",,"?",
"107564","114","Wieniawski",,,
"107565","115","Ginastera",,"?",
"107566","115","Guarnieri",,"?",
"107567","115","Milhaud",,,
"107568","116","Alwyn",,,
"107569","116","Arnold",,,
"107570","116","Bennett",,,
"107571","116","Britten",,,
"107572","116","Finzi","-",,
"107573","116","Howells","-","?",
"107574","116","Lambert",,,
"107575","116","Leighton",,,
"107576","116","Moeran","-",,
"107577","116","Rutter",,,
"107578","117","Babbitt",,,
"107579","117","E Bergman",,,
"107580","117","Bennett",,"?",
"107581","117","Berg",,,
"107582","117","Berio",,,
"107583","117","Birtwistle",,,
"107584","117","Boulez",,,
"107585","117","Cage",,,
"107586","117","Copland",,,
"107587","117","Crumb",,,
"107588","117","Dallapiccola",,,
"107589","117","Davidovsky",,,
"107590","117","Davies",,,
"107591","117","Dutilleux",,,
"107592","117","Eisler",,,
"107593","117","Feldman",,,
"107594","117","Ginastera",,,
"107595","117","Górecki",,,
"107596","117","Gubaidulina",,,
"107597","117","KA Hartmann",,,
"107598","117","Henze",,"?",
"107599","117","Holliger",,,
"107600","117","Krenek",,,
"107601","117","Kurtág",,,
"107602","117","Ligeti",,,
"107603","117","Maderna",,,
"107604","117","Musgrave",,,
"107605","117","NONO",,,
"107606","117","Penderecki",,,
"107607","117","Perle",,"?",
"107608","117","Petrassi",,,
"107609","117","H POUSSEUR",,,
"107610","117","M Powell",,,
"107611","117","Riegger",,"?",
"107612","117","Rihm","+",,
"107613","117","Rochberg",,,
"107614","117","Scelsi",,,
"107615","117","Schnittke",,,
"107616","117","Schuller",,,
"107617","117","Stockhausen",,,
"107618","117","Stravinsky","-",,
"107619","117","Takemitsu",,,
"107620","117","Wolff",,,
"107621","117","Wolpe",,,
"107622","117","BA Zimmermann",,,
"107623","117","jazz",,,
"107624","118","Boulanger",,"?",
"107625","118","DUPRÉ",,,
"107626","118","TOURNEMIRE",,,
"107627","118","Varèse",,"?",
"107628","118","VIERNE",,,
"107629","119","Albéniz",,,
"107630","119","Alwyn","+",,
"107631","119","Alfvén",,,
"107632","119","Bartók",,,
"107633","119","Bax",,,
"107634","119","Beach",,,
"107635","119","Berg","+",,
"107636","119","Birtwistle","++",,
"107637","119","Bizet",,"?",
"107638","119","Bloch",,,
"107639","119","Boito",,,
"107640","119","Boulanger","+",,
"107641","119","BRUCKNER",,,
"107642","119","CHABRIER",,,
"107643","119","Chadwick",,,
"107644","119","Chaminade",,,
"107645","119","G Charpentier",,,
"107646","119","CHAUSSON",,,
"107647","119","Dallapiccola","+",,
"107648","119","Dargomïzhsky",,,
"107649","119","Debussy",,,
"107650","119","Delibes",,,
"107651","119","DELIUS",,,
"107652","119","Dohnányi",,,
"107653","119","DUKAS",,,
"107654","119","Duparc",,,
"107655","119","Dvorák",,,
"107656","119","ELGAR",,,
"107657","119","Enescu",,,
"107658","119","Fibich",,,
"107659","119","Foote",,,
"107660","119","Franck",,,
"107661","119","Gade",,,
"107662","119","Glazunov",,,
"107663","119","Glière",,,
"107664","119","GOLDMARK",,,
"107665","119","Gottschalk",,"?",
"107666","119","Granados",,,
"107667","119","Gretchaninov",,,
"107668","119","Grieg",,,
"107669","119","Griffes","+",,
