"89717","060","Tartini",,
"89718","060","Vivaldi",,
"89719","061","JS Bach","-",
"89720","061","Blacher",,"?"
"89721","061","Schütz","-",
"89722","061","SESSIONS",,
"89723","061","Stravinsky",,
"89724","061","Varèse",,
"89725","061","jazz",,
"89726","062","JS Bach","-",
"89727","062","Beethoven","--",
"89728","062","Debussy",,
"89729","062","Josquin","-","?"
"89730","062","Palestrina","-",
"89731","062","Sibelius",,
"89732","062","folksong",,
"89733","062","Protestant hymns",,
"89734","062","jazz",,
"89735","062","Medieval, Renaissance & Baroque music",,
"89736","062","Americana",,
"89737","062","plainchant",,
"89738","063","JS Bach","-",
"89739","063","Bartók",,
"89740","063","Berg",,
"89741","063","Blacher",,
"89742","063","Bruckner","-",
"89743","063","Hindemith",,
"89744","063","Kodály",,
"89745","063","Mahler",,
"89746","063","Reger",,
"89747","063","Stravinsky",,
"89748","063","Webern",,
"89749","063","jazz",,
"89750","064","JS Bach","-",
"89751","064","Bartók",,"?"
"89752","064","Brahms",,
"89753","064","Busoni",,"?"
"89754","064","Debussy",,
"89755","064","Mozart","-","?"
"89756","064","REGER",,
"89757","064","R Strauss",,
"89758","064","Stravinsky",,
"89759","064","jazz",,
"89760","064","Renaissance polyphony",,
"89761","064","Baroque music",,
"89762","065","JS BACH","-",
"89763","065","Beethoven","--",
"89764","065","Boulanger","+",
"89765","065","Debussy",,
"89766","065","Dukas",,"?"
"89767","065","Fauré",,
"89768","065","Handel","-","?"
"89769","065","Milhaud",,
"89770","065","Reger",,
"89771","065","Schoenberg",,
"89772","065","R Strauss",,
"89773","065","Stravinsky",,
"89774","065","Wagner","-",
"89775","065","Baroque & Classical music",,
"89776","066","JS Bach","-",
"89777","066","Beethoven","--",
"89778","066","Brahms",,
"89779","066","Chadwick",,
"89780","066","Dvorák",,
"89781","066","Massenet",,"?"
"89782","066","JK Paine",,"?"
"89783","066","H Parker",,
"89784","066","Tchaikovsky",,"?"
"89785","066","ragtime",,
"89786","066","AMERICAN POPULAR MUSIC",,
"89787","066","AMERICAN FOLK MUSIC",,
"89788","067","JS Bach","-",
"89789","067","Beethoven","-",
"89790","067","Brahms","--","?"
"89791","067","Boulez",,
"89792","067","Cage",,
"89793","067","Mahler","-",
"89794","067","Satie","-",
"89795","067","R Schumann","--",
"89796","068","JS Bach","-",
"89797","068","Brahms",,
"89798","068","Debussy",,
"89799","068","Grieg",,
"89800","068","Handel","-",
"89801","068","Reger",,
"89802","068","Reinecke",,
"89803","068","Schoenberg",,
"89804","068","Scriabin",,
"89805","068","Baroque music",,
"89806","069","JS Bach","-",
"89807","069","Bartók",,
"89808","069","Brahms",,
"89809","069","DEBUSSY",,
"89810","069","Liszt",,
"89811","069","Palestrina","-",
"89812","069","R Strauss",,"?"
"89813","069","Gregorian chant",,
"89814","069","HUNGARIAN FOLK MUSIC",,
"89815","070","JS BACH","-",
"89816","070","Chabrier",,
"89817","070","Chopin","-",
"89818","070","Debussy",,
"89819","070","FAURÉ",,
"89820","070","Massenet",,
"89821","070","Ravel","+","?"
"89822","070","Satie",,
"89823","070","Stravinsky","+","?"
"89824","070","Asian music",,
"89825","070","Gregorian chant",,
"89826","071","JS Bach","-",
"89827","071","Bartók",,
"89828","071","Berg",,
"89829","071","Brahms","-",
"89830","071","Debussy","-",
"89831","071","Hindemith",,
"89832","071","Mozart","-",
"89833","071","Shostakovich",,
"89834","071","Sibelius",,
"89835","071","Renaissance & Baroque music",,
"89836","072","JS Bach","-",
"89837","072","Debussy","-",
"89838","072","Ravel",,
"89839","072","STRAVINSKY",,
"89840","072","VARÈSE",,
"89841","072","jazz",,
"89842","073","JS BACH",,
"89843","074","JS Bach","-",
"89844","074","BARTÓK",,
"89845","074","Beethoven","--","?"
"89846","074","Berg",,
"89847","074","Machaut","-","?"
"89848","074","Messiaen",,
"89849","074","Milhaud",,
"89850","074","Monteverdi","-",
"89851","074","Nono",,"?"
"89852","074","Penderecki","+","?"
"89853","074","Schoenberg",,"?"
"89854","074","Schütz","-",
"89855","074","Stockhausen","+","?"
"89856","074","Stravinsky",,
"89857","074","Webern",,
"89858","074","Medieval & Renaissance music",,
"89859","075","JS Bach","-",
"89860","075","Bartók",,
"89861","075","Berg",,
"89862","075","Dallapiccola",,
"89863","075","Debussy","-",
"89864","075","Finzi",,
"89865","075","Hindemith",,
"89866","075","Howells",,
"89867","075","Sibelius",,"?"
"89868","075","Palestrina","-",
"89869","075","Petrassi",,
"89870","075","Vaughan Williams",,
"89871","075","Walton",,
"89872","075","English church music",,
"89873","075","plainsong",,
"89874","076","JS Bach","-",
"89875","076","BARTÓK",,
"89876","076","Berg",,
"89877","076","Boulez","+",
"89878","076","Cage",,"?"
"89879","076","Debussy","-",
"89880","076","Kodály",,
"89881","076","Liszt","--","?"
"89882","076","Monteverdi","-","?"
"89883","076","Nancarrow",,
"89884","076","Ockeghem","-",
"89885","076","Partch",,
"89886","076","Reich","+",
"89887","076","Riley","+",
"89888","076","R Schumann","--",
"89889","076","Stockhausen","+",
"89890","076","Stravinsky",,
"89891","076","Varèse",,"?"
"89892","076","Webern",,
"89893","076","jazz",,
"89894","076","world folk music",,
"89895","076","East Asian music",,
"89896","076","electronic music",,
"89897","076","Medieval & Renaissance music",,
"89898","077","Allegri","-",
"89899","077","JS Bach","--",
"89900","077","Beethoven",,
"89901","077","Bellini",,
"89902","077","Berlioz",,
"89903","077","Chopin",,
"89904","077","Czerny",,
"89905","077","Field",,
"89906","077","Handel","--","?"
"89907","077","Hummel",,
"89908","077","Meyerbeer",,
"89909","077","Mozart","-","?"
"89910","077","PAGANINI",,
"89911","077","Palestrina","-",
"89912","077","Raff","+","?"
"89913","077","Reicha",,
"89914","077","Rossini",,"?"
"89915","077","Salieri",,
"89916","077","Schubert",,
"89917","077","R Schumann",,
"89918","077","Wagner","+",
"89919","077","Weber",,
"89920","077","gypsy music",,
"89921","078","JS Bach","--",
"89922","078","Beethoven",,
"89923","078","Handel","--",
"89924","078","JF Reichardt",,
"89925","078","CF Zelter",,
"89926","078","Protestant religious music",,
"89927","078","German music",,
"89928","079","JS Bach","-",
"89929","079","BARTÓK",,
"89930","079","Beethoven","--","?"
"89931","079","Cage",,
"89932","079","Chopin","--",
"89933","079","Debussy",,
"89934","079","J Haydn","-","?"
"89935","079","Prokofiev",,
"89936","079","Ravel",,
"89937","079","Roussel",,
"89938","079","Stravinsky",,
"89939","079","Szymanowski",,
"89940","079","Varèse",,
"89941","079","Polish folk music",,
"89942","080","JS Bach","-",
"89943","080","Beethoven","--",
"89944","080","Berlioz",,
"89945","080","Brahms",,
"89946","080","Bruckner",,
"89947","080","Chopin","-",
"89948","080","Liszt",,
"89949","080","Schubert","--",
"89950","080","R Schumann","-",
"89951","080","Tchaikovsky",,"?"
"89952","080","WAGNER",,
"89953","080","Weber","--",
"89954","080","folk music",,
"89955","081","JS BACH","-",
"89956","081","Bartók",,
"89957","081","Debussy",,
"89958","081","Fauré",,
"89959","081","Franck",,
"89960","081","E JaquesDalcroze","-",
"89961","081","Ravel",,
"89962","081","Schoenberg",,
"89963","081","Stravinsky",,
"89964","081","Gregorian chant",,
"89965","081","jazz",,
"89966","082","JS Bach","-",
"89967","082","Corelli","-",
"89968","082","DEBUSSY",,
"89969","082","Dukas",,"?"
"89970","082","Dvorák",,
"89971","082","J Haydn","--",
"89972","082","Mozart","--",
"89973","082","Ravel",,
"89974","082","Roussel",,
"89975","082","Smetana","-",
"89976","082","STRAVINSKY",,
"89977","082","Suk",,
"89978","082","Vivaldi","-","?"
"89979","082","jazz",,
"89980","082","English madrigalists",,
"89981","082","Czech/Moravian folk music",,
"89982","083","JS Bach","--",
"89983","083","Beethoven",,
"89984","083","Field",,
"89985","083","Handel","--","?"
"89986","083","Mendelssohn","+",
"89987","083","Mozart","-",
"89988","083","CF Zelter",,
"89989","084","JS Bach","-",
"89990","084","Cage",,
"89991","084","Cowell",,
"89992","084","Stravinsky",,
"89993","084","jazz",,
"89994","084","world music",,
"89995","085","JS Bach","-",
"89996","085","Berwald",,"?"
"89997","085","Beethoven","--",
"89998","085","Berlioz",,"?"
"89999","085","Brahms",,
"90000","085","Gade",,
"90001","085","Grieg",,
"90002","085","JPE Hartmann",,
"90003","085","J Haydn","--","?"
"90004","085","Mozart","--",
"90005","085","Palestrina","-",
"90006","085","Svendsen",,
"90007","085","Wagner",,"?"
"90008","085","Renaissance & Early Baroque polyphony",,
"90009","085","Danish folk music",,
"90010","086","JS Bach","-",
"90011","086","Debussy",,
"90012","086","G Gabrieli","-",
"90013","086","E JaquesDalcroze","-",
"90014","086","MONTEVERDI","-",
"90015","086","Pachelbel","-","?"
"90016","086","Schütz","-","?"
"90017","086","R Strauss",,
"90018","086","STRAVINSKY",,
"90019","086","ANCIENT, MEDIEVAL & RENAISSANCE MUSIC",,
"90020","086","Baroque music",,
"90021","087","JS Bach","-",
"90022","087","Josquin","-",
"90023","087","Machaut","-",
"90024","087","Obrecht","-",
"90025","087","Ockeghem","-",
"90026","087","Prokofiev",,
"90027","087","Schoenberg",,
"90028","087","Shostakovich",,
"90029","087","Tchaikovsky","--","?"
"90030","087","Gregorian chant",,
"90031","087","Medieval & Renaissance music",,
"90032","087","RUSSIAN ORTHODOX CHURCH MUSIC",,
"90033","087","minimalists",,
"90034","088","JS Bach","-",
"90035","088","Bartók",,
"90036","088","Berg",,
"90037","088","Boulez",,
"90038","088","Bruckner","--",
"90039","088","Cage",,
